stop_id,name,degree,in_degree,out_degree,pagerank,betweenness
281,375 Norfinch Dr,2,1,1,0.00010753284034313668,0.005537661278888419
283,Beechgrove Dr at Dunstall Cres,2,1,1,3.9212109962825795e-05,0.00665993194385368
284,Brimley Rd at Dallyn Cres,2,1,1,0.00010319711484781344,0.00029893842314089017
285,Weston Rd at Toryork Dr,2,1,1,0.00011727149228800716,7.693534666099531e-05
287,Gerrard St East at De Grassi St,2,1,1,0.00011153806575063107,0.01157954596659991
288,Coronation Dr at Manse Rd,2,1,1,9.16688816564875e-05,0.01533390046788601
289,Albion Rd at Carrier Dr,2,1,1,0.00011062853171393727,0.00722618034878775
290,Dufferin St at Supertest Rd,2,1,1,0.00010599052348259493,0.002330441959854976
292,Lawrence Ave East at Morningside Ave,3,2,1,7.726935479093416e-05,0.005358619982088238
293,The Bridle Path at Park Lane Cir,2,1,1,9.541904828765135e-05,0.00509400761580685
294,Humber College Blvd at Humberline Dr,4,2,2,0.0001471978510261882,0.005223667220958499
295,Airport Rd at Northwest Dr,2,1,1,9.226309082382929e-05,0.0028051892811569545
296,Avenue Rd at Dunblaine Ave,2,1,1,0.00011062853171393727,0.002110272224585283
297,Runnymede Rd at Deforest Rd,2,1,1,0.00010793489496536285,0.010467886005954913
298,715 Finch Ave West,4,2,2,0.0001977864623983625,0.010875142854089668
300,Queen St West at Brock Ave,2,1,1,0.00011062853171393727,0.0043450185762665275
301,William R Allen Rd at Sheppard Ave West South Side,3,1,2,3.103275821992249e-05,0.006341155064038943
302,Kingston Rd at Sandown Ave,2,1,1,0.00014663453256698355,0.0065455609156428
303,Commissioners St at Logan Ave,3,2,1,0.00019903249393198088,0.01218007626521349
304,Victoria Park Ave at Meadowacres Dr,4,2,2,0.00010892300789059952,0.0270537760620849
305,Don Mills Rd at Deerford Rd,3,1,2,0.00013359998802759418,0.002101198071742521
306,Lawrence Ave East at Markham Rd,3,2,1,0.00011453888510374523,0.01455978693904045
307,Rogers Rd at Gilbert Ave,2,1,1,9.829151099797039e-05,0.00020097830710336028
308,285 Cummer Ave - St John's Rehab Hospital,2,1,1,7.773939532969222e-05,0.0026425457252233094
309,Thirtieth St at Elder Ave,0,0,0,1.6598932385570904e-05,0.0
310,Martin Grove Rd at Rexdale Blvd South Side,2,1,1,8.182243462864707e-05,0.003784559761803488
311,Gerrard St East at University Ave,2,1,1,6.378947990624679e-05,0.00010048915355168014
312,Glencairn Ave at Englemount Ave,2,1,1,0.00011062853171393727,0.0063641221430460046
313,Bathurst St at Bainbridge Ave,2,1,1,0.00011062853171393727,0.0023745214802211824
314,Gerrard St East at Marjory Ave,2,1,1,0.00011613427827223571,0.004440969901359098
315,Fleet St at Strachan Ave,4,2,2,0.00020205508659333824,0.009670543956486111
316,Carrier Dr at Dansk Crt South Side,2,1,1,0.00011719715754933562,0.0010461638664398128
317,Finch Ave West at Wilmington Ave,2,1,1,0.00011072677566653603,0.0
318,Kennedy Rd at Brigstock Rd,2,1,1,0.00010594104865209057,0.0034155678434708635
320,Morningside Ave at Morningview Trail,3,1,2,0.0001956162652427951,0.005396043715960773
321,123 Wynford Dr,2,1,1,0.00010343540906059993,0.0
322,Opposite 1685 Finch Ave West - St Wilfreds School,2,1,1,6.170088478554792e-05,0.006280593617710802
