stop_id,graph_degree,Degree,Closeness,Betweenness,in_largest_component,stop_name,stop_lat,stop_lon,is_hub,route_count,routes_serving,max_pax_per_vehicle_hour_2024_serving_route
18660,2,0.0002390057361376673,0.03582728062148885,1.184306311592077e-05,True,York St at King St West North Side,43.648286,-79.383684,False,1,503,
18751,2,0.0002390057361376673,0.03575764592752766,3.5855145213338114e-05,True,University Ave at Adelaide St West,43.648956,-79.385771,False,1,503,
11181,5,0.0005975143403441683,0.037074756600955876,0.0020999054530777485,True,King St West at University Ave East Side - St Andrew Station,43.647725,-79.384175,False,4,"304,503,504,508",
11179,2,0.0002390057361376673,0.03715475527328235,0.0007892421134699151,True,King St West at Bay St East Side,43.648724,-79.379621,False,4,"304,503,504,508",
11177,5,0.0005975143403441683,0.03733133793065409,0.0018528538881340381,True,King St West at Yonge St East Side - King Station,43.649232,-79.377256,False,4,"304,503,504,508",
11190,2,0.0002390057361376673,0.03600465948792234,0.0014153631018994947,True,King St East at Church St East Side,43.649982,-79.373826,False,4,"304,503,504,508",
11175,2,0.0002390057361376673,0.03477600380693795,0.0012958459511883676,True,King St West at Jarvis St East Side,43.650541,-79.371287,False,4,"304,503,504,508",
863,2,0.0002390057361376673,0.0336479876952753,0.0011763288004772406,True,King St East at Sherbourne St,43.651169,-79.368367,False,4,"304,503,504,508",
4164,2,0.0002390057361376673,0.032595439380825604,0.0010568116497661137,True,King St East at Ontario St,43.651647,-79.366167,False,4,"304,503,504,508",
751,2,0.0002390057361376673,0.031614297069710764,0.0009372944990549867,True,King St East at Parliament St,43.652556,-79.363371,False,4,"304,503,504,508",
5587,2,0.0002390057361376673,0.03069987820416724,0.0008177773483438596,True,King St East at Sackville St,43.6543,-79.360379,False,4,"304,503,504,508",
5762,3,0.0003585086042065009,0.029845845579828074,0.0007297692646383934,True,King St East at Sumach St,43.65528,-79.358705,False,4,"304,503,504,508",
4163,2,0.0002390057361376673,0.029060623041027377,0.0005331350952541342,True,King St East at Lower River St,43.65673,-79.356254,False,3,"304,503,504",
10023,2,0.0002390057361376673,0.028721807447956577,0.0004440663615098896,True,Queen St East at Carroll St,43.658204,-79.352454,False,3,"304,503,504",
7148,2,0.0002390057361376673,0.028418876740636617,0.00037235607108321344,True,Queen St East at Broadview Ave,43.658746,-79.35006,False,3,"304,503,504",
251,2,0.0002390057361376673,0.028151337423926417,0.00032237617169492394,True,Queen St East at Saulter St East Side,43.659402,-79.347097,False,1,503,
10518,2,0.0002390057361376673,0.02795736481401711,0.0002903238449133035,True,Queen St East at Empire Ave,43.659991,-79.344501,False,1,503,
7487,2,0.0002390057361376673,0.027796607775042764,0.00026642041477107807,True,Queen St East at Logan Ave,43.660394,-79.342681,False,1,503,
6135,2,0.0002390057361376673,0.027655848176622616,0.00025162305325446234,True,Queen St East at Carlaw Ave,43.660953,-79.340208,False,1,503,
5794,4,0.0004780114722753346,0.027842296249386538,0.00045688664548470924,True,Queen St East at Pape Ave,43.661429,-79.338074,False,2,"325,503",
2293,2,0.0002390057361376673,0.02734559363818547,2.2397824477422894e-05,True,Queen St East at Caroline Ave,43.662018,-79.335437,False,1,503,
5608,2,0.0002390057361376673,0.02753032332083189,5.8252969690761014e-05,True,Queen St East at Jones Ave,43.662578,-79.332925,False,1,503,
8033,2,0.0002390057361376673,0.0281935261935138,0.00017059909135922044,True,Leslie Station,43.663143,-79.330376,True,1,503,
18210,4,0.0004780114722753346,0.028913124076577038,0.0006654000953032863,True,Queen St East at Alton Ave,43.663648,-79.328109,False,2,"31,503",
6802,2,0.0002390057361376673,0.02813176214794556,0.00011382844477143509,True,Queen St East at Greenwood Ave,43.664281,-79.325493,False,1,503,
17650,2,0.0002390057361376673,0.027894109046733895,0.00010486465846810057,True,Queen St East at Woodfield Rd,43.665141,-79.32153,False,1,503,
4755,2,0.0002390057361376673,0.028622474547014887,0.0001855387351981113,True,Queen St East at Coxwell Ave,43.666193,-79.316789,False,1,503,
4518,3,0.0003585086042065009,0.02940846164222631,0.0007983083883616463,True,Queen St East at Kingston Rd,43.667119,-79.31289,False,2,"322,503",
8393,2,0.0002390057361376673,0.028589385321599655,0.0004036146394190627,True,Kingston Rd at Dixon Ave,43.669775,-79.311175,False,2,"322,503",
43105,2,0.0002390057361376673,0.027829373111503602,0.00030629353098285926,True,Kingston Rd at Columbine Ave,43.67138,-79.31031,False,2,"322,503",
1098,2,0.0002390057361376673,0.02737181882364356,0.00023287585268888118,True,Kingston Rd at Woodbine Ave,43.673673,-79.308088,False,2,"322,503",
8391,2,0.0002390057361376673,0.027140327142588294,0.0001731172773333177,True,Kingston Rd at Elmer Ave,43.675537,-79.306008,False,2,"322,503",
1720,2,0.0002390057361376673,0.02698941521987141,0.00011795551546664367,True,Kingston Rd at Waverley Rd,43.676823,-79.304185,False,2,"322,503",
371,2,0.0002390057361376673,0.027295707302173667,0.00014047990156220225,True,Kingston Rd at Lee Ave,43.678012,-79.301308,False,2,"322,503",
5673,2,0.0002390057361376673,0.027998597510335222,0.0002478995845793981,True,Kingston Rd at Southwood Dr,43.678753,-79.298362,False,2,"322,503",
4771,3,0.0003585086042065009,0.02876671764734122,0.00036727098266770675,True,Kingston Rd at Glen Manor Dr,43.679631,-79.294644,False,3,"322,404,503",
519,2,0.0002390057361376673,0.029560232310855986,0.0002075389214760788,True,Kingston Rd at Beech Ave,43.680164,-79.290892,False,3,"322,404,503",
7649,3,0.0003585086042065009,0.03041762761126941,0.0003270560721872058,True,Kingston Rd at Scarborough Rd,43.680468,-79.287193,False,3,"322,404,503",
4970,4,0.0004780114722753346,0.03134156119111306,0.0006826195955528088,True,Kingston Rd at Victoria Park Ave,43.680713,-79.284309,False,2,"404,503",
5382,3,0.0003585086042065009,0.030418404760671845,0.0,True,Bingham Loop,43.68146,-79.285,False,2,"322,503",
3799,8,0.0009560229445506692,0.04030250710310064,0.02164737666647635,True,Keele Station,43.655373,-79.459836,True,2,"89,989",
1375,3,0.0003585086042065009,0.038739527431454805,7.757356767356368e-05,True,Keele Station,43.658146,-79.461353,True,3,"341,41,89",
2657,2,0.0002390057361376673,0.037466101439156595,0.0,True,Keele Station,43.661536,-79.462808,True,3,"341,41,89",
7050,2,0.0002390057361376673,0.03802526126325505,4.194358303756335e-05,True,Keele Station,43.663412,-79.463587,True,3,"341,41,89",
6082,6,0.0007170172084130018,0.03953076754225739,0.01019490334407177,True,Keele Station,43.665275,-79.464376,True,5,"341,41,89,941,989",
10178,2,0.0002390057361376673,0.03802508776818605,1.9496406929796725e-05,True,Keele Station,43.667688,-79.465429,True,3,"341,41,89",
10198,3,0.0003585086042065009,0.03787130234356169,0.00010218716385801363,True,Keele Station,43.669883,-79.466359,True,3,"341,41,89",
4476,4,0.0004780114722753346,0.03920994470135768,0.006250532189741807,True,Keele Station,43.672216,-79.467341,True,2,"89,989",
10578,2,0.0002390057361376673,0.03772865961198073,0.00016732401099557785,True,Weston Rd at Birdstone Cres (North),43.674018,-79.469132,False,1,89,
1965,2,0.0002390057361376673,0.03635522112872972,4.7806860284450816e-05,True,Weston Rd at Gunns Rd,43.67581,-79.47009,False,1,89,
9236,2,0.0002390057361376673,0.03573572029144547,0.0,True,Weston Rd at McCormack St,43.677134,-79.471618,False,1,89,
2610,2,0.0002390057361376673,0.03645397359931795,7.171029042667623e-05,True,Weston Rd at Northland Ave,43.678752,-79.473703,False,1,89,
9159,2,0.0002390057361376673,0.03783502533823425,0.00019122744113780327,True,Weston Rd at Seneca Ave,43.680249,-79.475239,False,1,89,
6501,4,0.0004780114722753346,0.039324839267717675,0.0064365829944545965,True,Weston Rd at Rogers Rd,43.681291,-79.476257,False,2,"89,989",
1223,2,0.0002390057361376673,0.037842928143819204,0.0005458493142250761,True,Weston Rd at Black Creek Dr North Side,43.683549,-79.481081,False,1,89,
1496,2,0.0002390057361376673,0.03649164354602758,0.00043285128082546514,True,Weston Rd at Lambton Ave,43.684215,-79.483795,False,1,89,
9278,3,0.0003585086042065009,0.035999682666440054,0.0014840973204185827,True,Weston Rd at Dennis Ave,43.684931,-79.485196,False,2,"71,89",
6302,2,0.0002390057361376673,0.03640524600447691,0.0011707631903042446,True,Weston Rd at York Ave North Side,43.685981,-79.487374,False,2,"71,89",
8492,2,0.0002390057361376673,0.03755372149947897,0.0012637873726077384,True,Eglinton Station,43.686813,-79.489029,True,2,"71,89",
42916,14,0.001673040152963671,0.039012449555664706,0.012557447667355332,True,Eglinton Station,43.687574,-79.484512,True,10,"164,171,27,32,334,34,35,71,73,89",
43093,14,0.001673040152963671,0.03917971415159803,0.00022831120363301307,True,Mount Dennis Station,43.688671,-79.488254,True,1,89,
42568,10,0.0011950286806883365,0.0403442586220313,0.01068071223888546,True,Eglinton Station,43.687716,-79.486044,True,7,"171,27,32,334,35,71,89",
4415,5,0.0005975143403441683,0.03969192703806709,0.016470961628026082,True,Eglinton Station,43.687153,-79.489369,True,8,"171,27,32,334,35,71,89,989",
7379,2,0.0002390057361376673,0.03828976112107064,0.0,True,Weston Rd at Oxford Dr,43.687906,-79.491792,False,3,"171,71,89",
7058,5,0.0005975143403441683,0.038440232173284156,0.00600016734219379,True,Weston Rd at Ray Ave,43.688657,-79.493997,False,4,"171,71,89,989",
10408,2,0.0002390057361376673,0.03701498330614681,4.6877282445586496e-05,True,Weston Rd at Victoria Blvd,43.689497,-79.496388,False,1,89,
5306,2,0.0002390057361376673,0.03616762952561699,6.573443289111988e-06,True,Weston Rd at Craydon Ave,43.690364,-79.498482,False,1,89,
2218,4,0.0004780114722753346,0.037527172804074534,0.005520737571799515,True,Weston Rd at Jane St,43.691276,-79.50065,False,2,"89,989",
5652,2,0.0002390057361376673,0.036168257370451304,0.000236591230253306,True,Weston Rd at Dora Spencer Rd North Side,43.69228,-79.503078,False,1,89,
3647,2,0.0002390057361376673,0.034923480165811975,0.000117074079542179,True,Weston Rd at Sidney Belsey Cres,43.693182,-79.504412,False,1,89,
8622,2,0.0002390057361376673,0.033806864932637536,1.5935620094816938e-05,True,Weston Rd at Clouston Ave,43.694623,-79.506148,False,1,89,
7749,2,0.0002390057361376673,0.03364880282112942,1.8378691263764975e-05,True,Weston Rd at Denison Rd East,43.696187,-79.507974,False,1,89,
19744,3,0.0003585086042065009,0.034821919820203946,0.0001223117429115784,True,Weston Rd at Wright Ave - Weston GO Station,43.69826,-79.510864,False,1,89,
42458,2,0.0002390057361376673,0.03597109262206715,0.00014172742121827816,True,1775 Weston Rd,43.699172,-79.513271,False,1,89,
25402,4,0.0004780114722753346,0.03729158162512975,0.005481482437053694,True,Weston Rd at Lawrence Ave West,43.700325,-79.516475,False,2,"89,989",
25400,3,0.0003585086042065009,0.03687005961974921,0.0009756577823352762,True,Weston Rd at Elsmere Ave,43.701048,-79.519092,False,2,"158,89",
6036,2,0.0002390057361376673,0.03608197656165763,0.0001577626389386877,True,Weston Rd at Fern Ave,43.70235,-79.523516,False,2,"158,89",
5220,4,0.0004780114722753346,0.03699543013037072,0.004928453369165831,True,Weston Rd at Church St,43.702978,-79.525105,False,3,"158,89,989",
1881,2,0.0002390057361376673,0.035673463472000996,2.091550137444723e-05,True,Weston Rd at Coulter Ave North Side,43.704727,-79.528464,False,2,"158,89",
25398,2,0.0002390057361376673,0.03574706306679223,2.5397394526114497e-05,True,Weston Rd at St Phillips Rd,43.706366,-79.532048,False,2,"158,89",
4843,4,0.0004780114722753346,0.037074591671058324,0.005028733949905358,True,Weston Rd at Oak St North Side,43.708152,-79.533624,False,3,"158,89,989",
9989,3,0.0003585086042065009,0.03581557905192194,0.00017221334897921486,True,Weston Rd at Cardell Ave,43.709503,-79.5343,False,2,"158,89",
8784,2,0.0002390057361376673,0.03634745183493629,0.00010109158997649494,True,Weston Rd at Knob Hill Dr,43.710855,-79.534765,False,1,89,
1732,4,0.0004780114722753346,0.03768106656928681,0.010312803533979476,True,Weston Rd at Walsh Ave,43.716396,-79.537036,False,2,"89,989",
7871,4,0.0004780114722753346,0.03857295709194651,0.059626151053800855,True,Albion Rd at Weston Rd West Side,43.717594,-79.538481,False,5,"118,396,89,96,996",
10156,4,0.0004780114722753346,0.03766659075074742,0.015516495291794259,True,Weston Rd at Albion Rd South Side,43.717017,-79.537874,False,3,"73,89,989",
4556,2,0.0002390057361376673,0.017079969620014002,5.975857535556352e-06,True,Sherway Gardens Rd at Sherway Gate (Mall) West Side,43.610024,-79.558228,False,1,80,
7904,2,0.0002390057361376673,0.017279952179327738,5.0794789052228994e-05,True,The West Mall at Sherway Dr North Side,43.609781,-79.560638,False,1,80,
1809,2,0.0002390057361376673,0.01758275938118579,0.0001643360822277997,True,The West Mall at The Queensway,43.611799,-79.562012,False,1,80,
8430,2,0.0002390057361376673,0.01789636842300207,0.0002838532329389267,True,The Queensway at Sherway Gardens Mall (North Entrance),43.61368,-79.559743,False,1,80,
6873,2,0.0002390057361376673,0.018221367791403747,0.00040337038365005374,True,The Queensway at North Queen St East Side,43.6142,-79.555577,False,1,80,
5315,2,0.0002390057361376673,0.018558389511522392,0.0005228875343611808,True,The Queensway at The East Mall,43.616252,-79.546531,False,1,80,
10510,2,0.0002390057361376673,0.018908113249302624,0.0006424046850723079,True,1611 The Queensway,43.616891,-79.543869,False,1,80,
10618,2,0.0002390057361376673,0.019271270886555423,0.0007619218357834349,True,The Queensway at Atomic Ave,43.617607,-79.540934,False,1,80,
30153,2,0.0002390057361376673,0.019648651633558816,0.0008814389864945619,True,The Queensway at Algie Ave East Side,43.618841,-79.535733,False,1,80,
9157,2,0.0002390057361376673,0.020041107754363675,0.001000956137205689,True,Kipling Station,43.620747,-79.527059,True,1,80,
9490,2,0.0002390057361376673,0.020449560992216422,0.001120473287916816,True,The Queensway at Culnan Ave,43.621327,-79.524538,False,1,80,
640,2,0.0002390057361376673,0.020875009797059058,0.001239990438627943,True,The Queensway at Zorra St,43.621791,-79.522414,False,1,80,
191,2,0.0002390057361376673,0.021318537474397836,0.00135950758933907,True,The Queensway at St Lawrence Ave,43.622458,-79.519305,False,1,80,
6698,2,0.0002390057361376673,0.021781321395548288,0.0014790247400501971,True,The Queensway at Islington Ave,43.623384,-79.515045,False,1,80,
7554,2,0.0002390057361376673,0.022264643434118332,0.0015985418907613243,True,The Queensway at Canmotor Ave,43.624187,-79.511821,False,1,80,
43065,2,0.0002390057361376673,0.022769901823521347,0.0017180590414724512,True,The Queensway at Taymall Ave,43.625172,-79.507548,False,1,80,
6728,2,0.0002390057361376673,0.023298624666495776,0.0018375761921835783,True,The Queensway at Royal York Rd,43.626216,-79.502764,False,1,80,
42444,2,0.0002390057361376673,0.023852485371534754,0.0019570933428947053,True,The Queensway and Penhurst Ave,43.626693,-79.500682,False,1,80,
2603,2,0.0002390057361376673,0.02443332034468275,0.0020766104936058324,True,The Queensway at Milton St,43.627434,-79.497227,False,1,80,
6363,2,0.0002390057361376673,0.0250431493307397,0.0021961276443169596,True,The Queensway at Grand Ave,43.628012,-79.494717,False,1,80,
603,2,0.0002390057361376673,0.02568419887860575,0.0023156447950280863,True,The Queensway at Park Lawn Rd East Side,43.629138,-79.489215,False,1,80,
1830,2,0.0002390057361376673,0.026358929505270412,0.0024351619457392134,True,The Queensway at Stephen Dr,43.630183,-79.484391,False,1,80,
379,4,0.0004780114722753346,0.027070067256946533,0.0030911474784726845,True,125 The Queensway,43.630685,-79.482249,False,2,"66,80",
4099,2,0.0002390057361376673,0.027799945749063904,0.0030086806444820074,True,The Queensway at South Kingsway,43.635809,-79.472863,False,1,80,
8854,2,0.0002390057361376673,0.02857556355869169,0.003128197795193134,True,The Queensway at Windermere Ave,43.637041,-79.470013,False,1,80,
7330,2,0.0002390057361376673,0.029396532452201283,0.0032477149459042612,True,The Queensway at Ellis Ave,43.637615,-79.46663,False,1,80,
1283,2,0.0002390057361376673,0.030266948499656336,0.0033672320966153884,True,Ellis Ave at Lake Shore Blvd West,43.636779,-79.465781,False,1,80,
1781,2,0.0002390057361376673,0.031191416356633375,0.0034867492473265155,True,Lake Shore Blvd West at Colborne Lodge Dr,43.637568,-79.459315,False,1,80,
6137,2,0.0002390057361376673,0.032175130728121934,0.0036062663980376422,True,Parkside Dr at The Queensway North Side,43.639879,-79.45406,False,1,80,
6590,2,0.0002390057361376673,0.0332239740090609,0.0037257835487487694,True,Parkside Dr at Algonquin Ave,43.643073,-79.45541,False,1,80,
4701,2,0.0002390057361376673,0.0343446339774287,0.0038453006994598965,True,Parkside Dr at High Park Blvd,43.644754,-79.456095,False,1,80,
6489,2,0.0002390057361376673,0.03554474651475639,0.003964817850171023,True,Parkside Dr at Geoffrey St,43.646551,-79.456818,False,1,80,
10150,2,0.0002390057361376673,0.03683339536879151,0.00408433500088215,True,Parkside Dr at Howard Park Ave,43.64849,-79.457616,False,1,80,
4224,2,0.0002390057361376673,0.03822092527977139,0.004203852151593277,True,Parkside Dr at Indian Valley Cres South Side,43.651012,-79.458361,False,1,80,
3797,7,0.0008365200764818355,0.03972768740593134,0.00868213152454816,True,Keele Station,43.65565,-79.459571,True,1,80,
42992,14,0.001673040152963671,0.03915449629470929,0.0008528513314113175,True,Mount Dennis Station,43.68849,-79.488247,True,1,168,
42889,3,0.0003585086042065009,0.03768754171130247,0.0013064715297363932,True,Black Creek Dr at Weston Rd,43.683527,-79.48047,False,2,"161,168",
10057,2,0.0002390057361376673,0.036328597367686566,0.0011869543790252663,True,Avon Loop at Weston Rd,43.681365,-79.476844,False,2,"161,168",
2315,2,0.0002390057361376673,0.03506542462618019,0.0010674372283141392,True,Rogers Rd at Bicknell Ave,43.681783,-79.47437,False,2,"161,168",
8320,2,0.0002390057361376673,0.03389334473272143,0.0009479200776030121,True,Keele Station,43.682039,-79.471705,True,2,"161,168",
9544,3,0.0003585086042065009,0.03280005406173056,0.0008284029268918851,True,Rogers Rd at Scott Rd,43.682239,-79.469228,False,2,"161,168",
8503,2,0.0002390057361376673,0.03177521260148036,0.00010687690859795555,True,Old Weston Rd at Rogers Rd South Side,43.681515,-79.467486,False,1,168,
1324,2,0.0002390057361376673,0.03142961754503375,4.726113295493001e-05,True,Old Weston Rd at Lavender Rd,43.680671,-79.466636,False,1,168,
7999,2,0.0002390057361376673,0.03150685041048285,6.388528009180572e-05,True,Old Weston Rd at Turnberry Ave,43.678463,-79.464937,False,1,168,
5565,2,0.0002390057361376673,0.032355381811835136,0.0001411734355441777,True,Old Weston Rd at Rockwell Ave,43.676679,-79.464001,False,1,168,
4606,3,0.0003585086042065009,0.0334074965579633,0.0008147053164273069,True,Old Weston Rd at St Clair Ave West,43.673627,-79.463123,False,2,"127,168",
8853,2,0.0002390057361376673,0.03234897677019618,0.0004384814844845793,True,Davenport Rd at Old Weston Rd East Side,43.670892,-79.461898,False,2,"127,168",
6324,2,0.0002390057361376673,0.03139563663611075,0.00033216101916447256,True,Davenport Rd at Osler St,43.670457,-79.460029,False,2,"127,168",
9836,2,0.0002390057361376673,0.031074997059293088,0.00027165546161696453,True,Davenport Rd at Laughton Ave,43.670202,-79.45596,False,2,"127,168",
155,3,0.0003585086042065009,0.031209287613060632,0.0005105433017955898,True,Davenport Rd at Symington Ave,43.670556,-79.453794,False,2,"127,168",
10500,2,0.0002390057361376673,0.031467830134566034,0.0003845278620476296,True,Symington Ave at Adrian Ave,43.667821,-79.452188,False,1,168,
7703,2,0.0002390057361376673,0.03200351190940775,0.00044756146539940003,True,Symington Ave at Dupont St,43.665798,-79.451346,False,1,168,
5765,2,0.0002390057361376673,0.03297538740708201,0.0005541524303436702,True,Symington Ave at Antler St,43.664003,-79.45057,False,1,168,
7268,2,0.0002390057361376673,0.03409035311769129,0.00067300559688418,True,Symington Ave at Wallace Ave,43.661361,-79.449464,False,1,168,
8322,2,0.0002390057361376673,0.03528455105454761,0.0007925227475953071,True,Symington Ave at Ernest Ave,43.659864,-79.448853,False,1,168,
1265,3,0.0003585086042065009,0.03656641527029319,0.0009120398983064342,True,Bloor Station,43.657415,-79.447871,True,2,"168,402",
8545,5,0.0005975143403441683,0.037933875604025835,0.0029544681087159998,True,Bloor Station,43.656441,-79.452231,True,3,"168,300,402",
3758,6,0.0007170172084130018,0.03937928289899531,0.003753189288062163,True,Dundas West Station at Bus Bay 1,43.656862,-79.453415,False,1,168,
23765,4,0.0004780114722753346,0.021356614876096455,0.0002539039153456686,True,Rouge Hill GO Station Loop,43.780725,-79.130232,False,3,"200,38,395",
4491,7,0.0008365200764818355,0.021044638326962913,0.0005901948336512696,True,Lawrence Ave East at East Ave - Rouge Hill GO Station,43.780829,-79.131368,False,8,"200,354,38,385,395,54,85,954",
9991,2,0.0002390057361376673,0.02133594771339411,6.878426626044041e-05,True,Union Station,43.780021,-79.136654,True,3,"200,38,395",
4621,2,0.0002390057361376673,0.02177631303079575,0.00018630946445971535,True,Union Station,43.781768,-79.13747,True,3,"200,38,395",
43030,2,0.0002390057361376673,0.022249248580605462,0.00030582661517084236,True,Union Station,43.786023,-79.139246,True,3,"200,38,395",
43029,4,0.0004780114722753346,0.022746286170590633,0.0006076074207164381,True,Union Station,43.788615,-79.140347,True,3,"200,38,395",
1085,2,0.0002390057361376673,0.022244913335759262,0.0,True,Lawson Rd at Wichey Rd,43.789085,-79.143788,False,1,38,
2499,2,0.0002390057361376673,0.02237468866807223,1.2947691327038762e-05,True,Lawson Rd at Brumwell St,43.788306,-79.147326,False,1,38,
10268,2,0.0002390057361376673,0.022859651363862678,0.0001324648420381658,True,Lawson Rd at Centennial Rd West Side,43.787462,-79.151168,False,1,38,
9701,2,0.0002390057361376673,0.023368461221886943,0.00025198199274929285,True,Lawson Rd at Cedarview Dr,43.786901,-79.153707,False,1,38,
42962,2,0.0002390057361376673,0.023902630415150523,0.00037149914346041994,True,Lawson Rd at Satchell Blvd West Side,43.786135,-79.157282,False,1,38,
1228,2,0.0002390057361376673,0.024464304796642036,0.000491016294171547,True,Lawson Rd at Meadowvale Rd West Side,43.785289,-79.161088,False,1,38,
9738,2,0.0002390057361376673,0.025055421546036582,0.000610533444882674,True,58 Lawson Rd,43.784124,-79.164244,False,1,38,
4639,2,0.0002390057361376673,0.02567739337741937,0.0007300505955938009,True,Highland Creek Overpass at Kingston Rd,43.784282,-79.168278,False,1,38,
7440,2,0.0002390057361376673,0.02633261146866379,0.000849567746304928,True,Old Kingston Rd at Morrish Rd West Side,43.783129,-79.171091,False,1,38,
822,2,0.0002390057361376673,0.027023633539545885,0.000969084897016055,True,Old Kingston Rd at Military Trail,43.782122,-79.172674,False,1,38,
42580,2,0.0002390057361376673,0.027753379365640672,0.0010886020477271822,True,1410 Military Trail,43.782914,-79.178372,False,1,38,
1884,2,0.0002390057361376673,0.028525290801124276,0.001208119198438309,True,Military Trail at Conlins Rd North Side,43.783779,-79.182208,False,1,38,
4091,2,0.0002390057361376673,0.029347258737688824,0.0013276363491494362,True,University of Toronto Scarborough,43.784547,-79.184915,False,1,38,
10298,3,0.0003585086042065009,0.030225455198143365,0.0019374726106529618,True,Military Trail at University of Toronto Scarborough,43.785926,-79.186773,False,2,"38,995",
7676,3,0.0003585086042065009,0.03008980884829106,0.001115732440938608,True,Ellesmere Rd at Military Trail (East) West Side,43.786502,-79.189027,False,4,"38,395,95,995",
1996,3,0.0003585086042065009,0.0301550243197739,0.001981932990717501,True,Ellesmere Rd at Morningside Ave,43.785523,-79.193129,False,5,"154,38,395,95,995",
5536,2,0.0002390057361376673,0.030663281245691086,0.0020556352336560295,True,Ellesmere Rd at Mornelle Crt,43.785001,-79.195193,False,5,"154,38,395,95,995",
8691,3,0.0003585086042065009,0.03157381413552692,0.0027143790368960676,True,Ellesmere Rd at Neilson Rd - Scarborough Health Network Cent,43.782805,-79.204762,False,5,"154,38,395,95,995",
9414,3,0.0003585086042065009,0.032569707781794306,0.007948201938552687,True,Ellesmere Rd at Military Trail (West),43.779894,-79.217004,False,5,"133,38,395,95,995",
4706,2,0.0002390057361376673,0.03355329507101509,0.008067719089263814,True,Ellesmere Rd at Helicon Gate West Side,43.778605,-79.222594,False,5,"133,38,395,95,995",
10616,2,0.0002390057361376673,0.034620704775298154,0.008187236239974941,True,Ellesmere Rd at Dormington Dr West Side,43.777547,-79.227204,False,5,"133,38,395,95,995",
5038,3,0.0003585086042065009,0.03577345519463646,0.008306753390686069,True,Ellesmere Rd at Markham Rd,43.776669,-79.231298,False,5,"133,38,395,95,995",
442,2,0.0002390057361376673,0.03573250270684751,0.0,True,Ellesmere Rd at Dolly Varden Blvd West Side,43.775797,-79.235291,False,4,"133,38,395,95",
10310,4,0.0004780114722753346,0.03701975149841364,0.008545787692108323,True,Ellesmere Rd at Bellamy Rd North,43.774537,-79.241437,False,5,"133,38,395,95,995",
8519,2,0.0002390057361376673,0.03698114801862305,0.0,True,Ellesmere Rd at Parkington Cres,43.773539,-79.245841,False,4,"133,38,395,95",
1137,5,0.0005975143403441683,0.03836608540644161,0.008906331096753553,True,McCowan Station,43.77237,-79.251159,True,5,"133,38,395,95,995",
3850,19,0.002270554493307839,0.03928961491400481,0.05059334734367455,True,Scarborough Centre Station,43.774499,-79.257246,True,7,"129,131,133,38,903,904,939",
416,10,0.0011950286806883365,0.04034464923115477,0.09516568339629923,True,Triton Rd at Brimley Rd,43.773658,-79.261533,False,9,"129,131,133,21,38,903,904,939,996",
41042,2,0.0002390057361376673,0.04021499315435406,0.06907821203105736,True,Midland Ave at Ellesmere Rd South Side,43.767469,-79.271159,False,7,"129,131,133,38,903,904,939",
41043,4,0.0004780114722753346,0.0403784655681202,0.0713828315279964,True,Midland Ave at Lawrence Ave East South Side,43.750766,-79.265001,False,8,"129,131,133,154,38,903,904,939",
42330,17,0.002031548757170172,0.04060628793767722,0.04793646050073716,True,Kennedy Station,43.732229,-79.263511,True,12,"113,129,131,133,20,21,38,43,57,903,904,939",
41047,17,0.002031548757170172,0.04024373354610274,0.002958935397561105,True,Kennedy Station,43.731978,-79.263574,True,4,"133,334,38,386",
3832,8,0.0009560229445506692,0.03996065582543236,0.0023918650186056187,True,Main Street Station at Bay 7,43.688861,-79.301804,False,1,506,
4563,5,0.0005975143403441683,0.038436331897452214,0.0023059620665319964,True,Main St at Gerrard St East,43.684182,-79.300207,False,3,"135,306,506",
4773,2,0.0002390057361376673,0.03701366815891238,0.0009561372056890163,True,Gerrard St East  at Norwood Rd,43.683463,-79.302731,False,2,"306,506",
610,2,0.0002390057361376673,0.0356922553023331,0.0008366200549778893,True,Gerrard St East  at Glenmount Park Rd,43.682773,-79.305845,False,2,"306,506",
7998,2,0.0002390057361376673,0.034461655824545134,0.0007171029042667622,True,Gerrard St East  at Golfview Ave,43.682091,-79.308289,False,2,"306,506",
6399,2,0.0002390057361376673,0.03331281917189516,0.0005975857535556352,True,Gerrard St East  at Woodbine Ave,43.680919,-79.310592,False,2,"306,506",
5188,2,0.0002390057361376673,0.03223785877264889,0.00047806860284450815,True,Gerrard St East  at Kingsmount Park Rd,43.67986,-79.312662,False,2,"306,506",
10003,2,0.0002390057361376673,0.031229870742929364,0.0003585514521333811,True,Gerrard St East  at Bowmore Rd,43.67819,-79.314912,False,2,"306,506",
8020,2,0.0002390057361376673,0.030282785453599914,0.00023903430142225407,True,Gerrard St East at Beaton Ave,43.676279,-79.316879,False,2,"306,506",
8206,2,0.0002390057361376673,0.029391245212847143,0.00011951715071112704,True,Gerrard St East  at Coxwell Ave,43.675659,-79.319842,False,2,"306,506",
2615,1,0.00011950286806883365,0.028550502856507672,0.0,True,Coxwell Ave at Lower Gerrard St East,43.673091,-79.319449,False,2,"306,506",
1447,2,0.0002390057361376673,0.03383321575113111,0.0,True,Gerrard St East at St Matthews Rd,43.664927,-79.35489,False,2,"62,8",
8421,2,0.0002390057361376673,0.03493929264923289,7.210868092904664e-05,True,Broadview Ave at Langley Ave-Bridgepoint Health Ctr,43.667664,-79.353308,False,2,"62,8",
