trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
103217020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
105004020,10,1,East - 10 Van Horne towards Victoria Park,,0,100111,shp-10-03,1
104817020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
106877020,10,1,East - 10 Van Horne towards Victoria Park,,0,100111,shp-10-03,1
113651020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
115905020,10,1,East - 10 Van Horne towards Victoria Park,,0,100111,shp-10-03,1
113435020,10,1,East - 10 Van Horne towards Victoria Park,,0,100111,shp-10-03,1
130121020,10,1,East - 10 Van Horne towards Victoria Park,,0,100111,shp-10-03,1
24823020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
25534020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
42408020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
4784020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
4243020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
73693020,10,1,East - 10 Van Horne towards Victoria Park,,0,100111,shp-10-03,1
55475020,10,1,East - 10 Van Horne towards Victoria Park,,0,100111,shp-10-04,1
82397020,10,1,East - 10 Van Horne towards Victoria Park,,0,100111,shp-10-03,1
65442020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
65924020,10,1,East - 10 Van Horne towards Victoria Park,,0,100111,shp-10-03,1
87443020,10,1,East - 10 Van Horne towards Victoria Park,,0,100112,shp-10-03,1
24405020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
25707020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100111,shp-10-52,1
2414020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
2972020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100111,shp-10-52,1
41535020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100111,shp-10-52,1
20432020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
41731020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
106486020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100111,shp-10-52,1
120716020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
104816020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
14762020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100111,shp-10-52,1
88732020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
8960020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100111,shp-10-52,1
97274020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100111,shp-10-52,1
85973020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
65993020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
49118020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100111,shp-10-52,1
75227020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100112,shp-10-52,1
81564020,10,1,West - 10 Van Horne towards Don Mills Station,,1,100111,shp-10-52,1
97957020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000990,shp-100-02,1
81402080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
96859020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
81805020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
97761070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
80528080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
97847070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
81176070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001332,shp-100-02,1
98598070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1004280,shp-100-02,1
81208070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001212,shp-100-02,1
97918070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-01,1
81362070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
98323020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
8244010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
99047020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10013132,shp-100-02,1
85074020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10012122,shp-100-02,1
99134080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
85115070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001212,shp-100-02,1
99149070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
84820020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
93034070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
85416070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
93402070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001332,shp-100-02,1
85034020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
94088010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
85629010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
94119020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10012122,shp-100-02,1
76240080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
93673020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
76253080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
9408080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
76388010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
89284080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008640,shp-100-02,1
7684020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10013131,shp-100-02,1
89110020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
76569070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
89745020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10012122,shp-100-02,1
76613080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
89760070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001111,shp-100-02,1
7672010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1005252,shp-100-02,1
8794020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10011112,shp-100-02,1
77239010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
88673070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001212,shp-100-02,1
77103070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001332,shp-100-02,1
88766010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008670,shp-100-02,1
79677070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
83528070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
80373080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
83686070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
75259070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
83386070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001212,shp-100-02,1
72052010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1005252,shp-100-02,1
84228020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
72062070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
8397070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
75696010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1006262,shp-100-02,1
84197070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
75630080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
84311020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
76074010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008670,shp-100-02,1
8491070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001111,shp-100-02,1
75956020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
87562010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
67172010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
87792020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10015151,shp-100-02,1
70023020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
99415010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
70094080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
9960080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
70777020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000990,shp-100-02,1
51798020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
70447010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
51851020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000990,shp-100-02,1
70885080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
51970010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
70642070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
51982020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
71093020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
51577020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
71238070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
52030070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
71745010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1005252,shp-100-02,1
52169020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000990,shp-100-02,1
71758010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
52160070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
49127010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
523010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
49585020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
5260080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
49686020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
53261010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
4981070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
53335020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
50204080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
55826070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1004280,shp-100-02,1
50638010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
55773020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
50656020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
55880070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
50918010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-01,1
56028080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
53470010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
55945020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000990,shp-100-02,1
5558020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10010102,shp-100-02,1
56093010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
54582010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1006262,shp-100-02,1
5620080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
5467010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
56333020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
53734080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
56320010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
53626070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
56598010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
54446010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
56710080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
66130080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
56860020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
66519020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
56752020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10014141,shp-100-02,1
66417070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
57831020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
66547070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
57957010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
6591080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
5901020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
65948020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
59766070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
62780020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
59819070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1004280,shp-100-02,1
62828020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
60017070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001212,shp-100-02,1
65533080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
60088020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
62698080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008640,shp-100-01,1
60401070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1004280,shp-100-02,1
62664080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
6321020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10012121,shp-100-01,1
60720080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
63372070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
60762080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
64408080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
60764020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000990,shp-100-02,1
64709020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
6120020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
64604020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
61305010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
73336020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10011112,shp-100-02,1
61903070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
69423010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
61865080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
69825070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
62058070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001332,shp-100-02,1
70024080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
62621070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
70084010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
62643070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
64644010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
85811020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
6490020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
86113020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10012122,shp-100-02,1
65094020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
87370070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
65089070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
86910070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
65276020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10010101,shp-100-02,1
87137080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
65398080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
89764020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
67712070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
89946070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
68573080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
91138080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
68928010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
90859080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008640,shp-100-02,1
69028070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
9148080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
69253080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
91547080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
68912070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-01,1
91658070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
82171080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008640,shp-100-02,1
92265070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
78782080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008640,shp-100-02,1
9179020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
73681020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10013132,shp-100-02,1
95192020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
73916080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
94502070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
74883070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001332,shp-100-02,1
94837070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001332,shp-100-02,1
74936080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
95423020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,10012122,shp-100-02,1
74733080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
95523080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
77586070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
95748080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
78571010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008670,shp-100-02,1
95782020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
10508010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
95835070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-01,1
102250020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
95969020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
105100010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001212,shp-100-02,1
96342080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
105221080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
99831070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
105676010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008670,shp-100-02,1
99864070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
106016070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1004280,shp-100-02,1
9961080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
105948020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
14040010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
106110010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008670,shp-100-02,1
14188020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
100479070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
15206080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
100604080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
14702070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
101284010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1004242,shp-100-02,1
15400020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
101291010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1006262,shp-100-02,1
15042010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1005252,shp-100-02,1
101305020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
18155080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
10141080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
12588080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
101689080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
126264020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
110335020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
126571010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1006262,shp-100-02,1
110512070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
126255070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
11196080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
131828010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
112122080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000550,shp-100-02,1
131878010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
112303070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
13601070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
115511020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
1361010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
115583010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008670,shp-100-02,1
132137080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008640,shp-100-02,1
115241010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1004242,shp-100-02,1
1325020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000110,shp-100-02,1
115247010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1004242,shp-100-02,1
13862010,100,3,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000880,shp-100-02,1
115379080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000220,shp-100-02,1
121218080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000330,shp-100-02,1
130019070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001111,shp-100-02,1
121066020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000990,shp-100-02,1
129886080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-01,1
121302080,100,5,North - 100A Flemingdon Park towards Don Valley Station,A,1,1008640,shp-100-02,1
130776020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000440,shp-100-02,1
121496020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000660,shp-100-02,1
13105070,100,2,North - 100A Flemingdon Park towards Don Valley Station,A,1,1001332,shp-100-02,1
121581020,100,1,North - 100A Flemingdon Park towards Don Valley Station,A,1,1000770,shp-100-02,1
