stop_id,graph_degree,Degree,Closeness,Betweenness,in_largest_component,stop_name,stop_lat,stop_lon,station_cluster,is_station,route_count,routes_serving,is_major_hub_cluster,max_pax_per_vehicle_hour_2024_serving_route
3813,2,0.00024829298572315333,0.03068630951558825,0.0013307563867708456,True,Islington Ave at Leduc Dr North Side,43.718689,-79.556614,,False,2,"337,937",False,42.4
3797,2,0.00024829298572315333,0.02989308839055279,0.0012294507517552522,True,Islington Ave at Golfdown Dr,43.720786,-79.557601,,False,2,"337,937",False,42.4
3785,2,0.00024829298572315333,0.02931636900505097,0.0011442376823976575,True,Islington Ave at Elmhurst Dr,43.723031,-79.558639,,False,2,"337,937",False,42.4
3750,2,0.00024829298572315333,0.02881186314918448,0.0010746632483335287,True,Islington Ave at Gosfield Gate,43.725737,-79.559925,,False,2,"337,937",False,42.4
3795,2,0.00024829298572315333,0.02869191778510412,0.00019809023097259768,True,Islington Ave at Fordwich Cres,43.726961,-79.560498,,False,2,"337,937",False,42.4
3762,2,0.00024829298572315333,0.02888522580337997,0.0013707705764535317,True,Islington Ave at Barker Ave,43.73177,-79.562725,,False,2,"337,937",False,42.4
3836,2,0.00024829298572315333,0.029340003389889298,0.001425654642029811,True,Islington Ave at Sandhill Dr North Side,43.734502,-79.563903,,False,2,"337,937",False,42.4
3754,2,0.00024829298572315333,0.02989631070614334,0.0015113919816501808,True,Islington Ave at Albion Rd,43.736655,-79.56489,,False,2,"337,937",False,42.4
2711,2,0.00024829298572315333,0.030736030530700637,0.0016196736649256576,True,Islington Ave at Barkwin Dr,43.738105,-79.565505,,False,2,"337,937",False,42.4
2723,2,0.00024829298572315333,0.031664000650655846,0.001736822663872521,True,Islington Ave at Kingsmoor Gate North Side,43.741105,-79.56691,,False,2,"337,937",False,42.4
2716,2,0.00024829298572315333,0.032663406159356326,0.0018562812892909178,True,Islington Ave at Beaumonde Heights Dr North Side,43.742858,-79.567695,,False,2,"337,937",False,42.4
3791,7,0.0008690254500310367,0.03374706069379581,0.004702489748811133,True,Islington Ave at Finch Ave West,43.745841,-79.568376,Rowntree Mills Station,False,2,"337,937",False,42.4
3847,2,0.00024829298572315333,0.032653195363978565,0.0026231664282959214,True,2825 Islington Ave,43.748941,-79.567999,,False,2,"337,937",False,42.4
3816,2,0.00024829298572315333,0.031630379262602176,0.00250229481170789,True,Islington Ave at Milady Rd,43.752168,-79.568109,,False,2,"337,937",False,42.4
3779,2,0.00024829298572315333,0.030671564921152205,0.00039804993815484383,True,Islington Ave at Duncanwoods Dr North Side,43.754994,-79.568713,,False,2,"337,937",False,42.4
3851,2,0.00024829298572315333,0.029772585654062746,0.0002909712457779133,True,Islington Ave at Vanhill Ave,43.75723,-79.569647,,False,2,"337,937",False,42.4
3818,2,0.00024829298572315333,0.02892782064715755,0.0002167740609028042,True,Islington Ave at Millwick Dr,43.759961,-79.571556,,False,2,"337,937",False,42.4
2525,1,0.00012414649286157667,0.024282454236139395,0.0,True,Finch Ave East at Markham Rd,43.812754,-79.243363,,False,1,339,False,
11345,2,0.00024829298572315333,0.029386205587408634,0.008392725707602805,True,5310 Finch Ave East,43.811532,-79.250495,,False,2,"339,39",False,53.1
2560,2,0.00024829298572315333,0.030174807704734036,0.00841680705930777,True,Finch Ave East at Tiffield Rd,43.811034,-79.252626,,False,2,"339,39",False,53.1
2533,2,0.00024829298572315333,0.031018621456843698,0.010413612523981009,True,Finch Ave East at Middlefield Rd,43.810081,-79.257463,,False,2,"339,39",False,53.1
2545,2,0.00024829298572315333,0.03192111789047583,0.010530892313970015,True,Finch Ave East at Sandhurst Cir (East),43.809001,-79.262558,,False,2,"339,39",False,53.1
2529,2,0.00024829298572315333,0.032884022737405275,0.010648585976982778,True,Finch Ave East at McCowan Rd,43.808227,-79.26627,,False,2,"339,39",False,53.1
2548,2,0.00024829298572315333,0.03391683556594968,0.010766291464939074,True,Finch Ave East at Sandhurst Cir (West),43.807357,-79.270215,,False,2,"339,39",False,53.1
11332,2,0.00024829298572315333,0.035022270325244687,0.010883996952895374,True,4640 Finch Ave East,43.806496,-79.273956,,False,2,"339,39",False,53.1
2498,4,0.0004965859714463067,0.03620789464590627,0.022990301045717466,True,Finch Ave East at Brimley Rd,43.80588,-79.277127,,False,3,"339,39,939",False,53.1
2483,2,0.00024829298572315333,0.035770374466974765,0.0,True,Finch Ave East at Alexmuir Blvd,43.804819,-79.282003,,False,2,"339,39",False,53.1
2535,4,0.0004965859714463067,0.03665959183249426,0.02164654666394936,True,Finch Ave East at Midland Ave,43.803931,-79.286077,,False,3,"339,39,939",False,53.1
2486,2,0.00024829298572315333,0.035362725910552284,1.6162010326400693e-05,True,Finch Ave East at Baylawn Dr,43.803284,-79.28868,,False,2,"339,39",False,53.1
10659,2,0.00024829298572315333,0.035841467299185595,4.5368760864166874e-05,True,Finch Ave East at Milliken Blvd,43.801965,-79.294139,,False,2,"339,39",False,53.1
2515,4,0.0004965859714463067,0.03717434666121466,0.021838617328328615,True,Finch Ave East at Kennedy Rd,43.801487,-79.29616,,False,3,"339,39,939",False,53.1
2571,2,0.00024829298572315333,0.035841467299185595,1.5134449608003122e-05,True,Finch Ave East at Wayside Ave,43.80065,-79.299471,,False,2,"339,39",False,53.1
2568,2,0.00024829298572315333,0.03637525086505365,4.599490573904659e-05,True,Finch Ave East at Opposite Walkway East of Birchmount Rd,43.799792,-79.303031,,False,2,"339,39",False,53.1
2491,4,0.0004965859714463067,0.037748887524399685,0.022741611183578973,True,Finch Ave East at Birchmount Rd,43.799172,-79.305756,,False,3,"339,39,939",False,53.1
2553,2,0.00024829298572315333,0.03637525086505365,1.359335317791092e-05,True,Opposite 3501 Finch Ave East - St Aidan,43.798192,-79.309772,,False,2,"339,39",False,53.1
2495,2,0.00024829298572315333,0.03700638383587884,0.000764770757394526,True,Finch Ave East at Bridletowne Circle (East),43.797673,-79.312116,,False,2,"339,39",False,53.1
